data_profile,N,L,K,off_pct,active_pct,formula,formula_family,cases,T_min,T_p50,T_max,outside_dense_rate,u_g_mean,fraction_exact_mean,fraction_exact_p05,fraction_exact_p50,fraction_exact_p95,gap_to_exact_pct_mean,exact_rate
gaussian,16,2,8,50.0,50.0,T_0p025N,N,100,0,0.0,0,0.0,49.79457638001525,0.9343612119652309,0.6861553830782026,0.9848752563081358,1.0000000000000004,6.5638788034769115,0.38
gaussian,16,2,8,50.0,50.0,T_0p05K,K,100,0,0.0,0,0.0,49.79457638001525,0.9343612119652309,0.6861553830782026,0.9848752563081358,1.0000000000000004,6.5638788034769115,0.38
gaussian,16,2,8,50.0,50.0,T_0p05N,N,100,1,1.0,1,0.0,41.99362350775706,0.8079396563837937,0.6083124859102114,0.8141117591409648,1.0,19.206034361620624,0.14
gaussian,16,2,8,50.0,50.0,T_0p05NL_over_Lp2,N_L,100,0,0.0,0,0.0,49.79457638001525,0.9343612119652309,0.6861553830782026,0.9848752563081358,1.0000000000000004,6.5638788034769115,0.38
gaussian,16,2,8,50.0,50.0,T_0p075N,N,100,1,1.0,1,0.0,41.99362350775706,0.8079396563837937,0.6083124859102114,0.8141117591409648,1.0,19.206034361620624,0.14
gaussian,16,2,8,50.0,50.0,T_0p075NL_over_Lp2,N_L,100,1,1.0,1,0.0,41.99362350775706,0.8079396563837937,0.6083124859102114,0.8141117591409648,1.0,19.206034361620624,0.14
gaussian,16,2,8,50.0,50.0,T_0p10K,K,100,1,1.0,1,0.0,41.99362350775706,0.8079396563837937,0.6083124859102114,0.8141117591409648,1.0,19.206034361620624,0.14
gaussian,16,2,8,50.0,50.0,T_0p10N,N,100,2,2.0,2,0.0,35.879533380713816,0.7055704143965507,0.4333714052039422,0.7028991209443223,0.9806814694738655,29.442958560344927,0.04
gaussian,16,2,8,50.0,50.0,T_0p10NL_over_Lp2,N_L,100,1,1.0,1,0.0,41.99362350775706,0.8079396563837937,0.6083124859102114,0.8141117591409648,1.0,19.206034361620624,0.14
gaussian,16,2,8,50.0,50.0,T_0p125NL_over_Lp2,N_L,100,1,1.0,1,0.0,41.99362350775706,0.8079396563837937,0.6083124859102114,0.8141117591409648,1.0,19.206034361620624,0.14
gaussian,16,2,8,50.0,50.0,T_0p15K,K,100,1,1.0,1,0.0,41.99362350775706,0.8079396563837937,0.6083124859102114,0.8141117591409648,1.0,19.206034361620624,0.14
gaussian,16,2,8,50.0,50.0,T_0p15NL_over_Lp2,N_L,100,1,1.0,1,0.0,41.99362350775706,0.8079396563837937,0.6083124859102114,0.8141117591409648,1.0,19.206034361620624,0.14
gaussian,16,2,8,50.0,50.0,T_0p20K,K,100,2,2.0,2,0.0,35.879533380713816,0.7055704143965507,0.4333714052039422,0.7028991209443223,0.9806814694738655,29.442958560344927,0.04
gaussian,16,2,8,50.0,50.0,best_tested_T,best_tested,100,0,0.0,4,0.0,51.7613520538559,0.9863403096012162,0.936591537234831,0.9999999999999992,1.0000000000000004,1.3659690398783781,0.57
gaussian,16,2,8,50.0,50.0,legacy_T100,legacy,100,8,8.0,8,0.0,9.480221230914939,0.2009419528742883,0.09597809515642254,0.18423167383606032,0.34116841922832875,79.90580471257117,0.0
gaussian,16,2,8,50.0,50.0,legacy_T25,legacy,100,8,8.0,8,0.0,9.480221230914939,0.2009419528742883,0.09597809515642254,0.18423167383606032,0.34116841922832875,79.90580471257117,0.0
gaussian,16,2,8,50.0,50.0,legacy_T50,legacy,100,8,8.0,8,0.0,9.480221230914939,0.2009419528742883,0.09597809515642254,0.18423167383606032,0.34116841922832875,79.90580471257117,0.0
gaussian,16,2,8,50.0,50.0,strong_weak,heuristic,100,4,4.0,4,0.0,25.723264929535954,0.514158803222016,0.28867123416896806,0.4932849291751258,0.8018034632717453,48.5841196777984,0.0
gaussian,20,2,5,75.0,25.0,T_0p025N,N,100,0,0.0,0,0.0,17.706222585476183,0.9496109879319213,0.7664998474762277,0.9927211863427587,1.0000000000000004,5.03890120680786,0.46
gaussian,20,2,5,75.0,25.0,T_0p05K,K,100,0,0.0,0,0.0,17.706222585476183,0.9496109879319213,0.7664998474762277,0.9927211863427587,1.0000000000000004,5.03890120680786,0.46
gaussian,20,2,5,75.0,25.0,T_0p05N,N,100,1,1.0,1,0.0,15.619813957931681,0.8475879721526439,0.6535108171233459,0.8491222757597632,1.0,15.2412027847356,0.15
gaussian,20,2,5,75.0,25.0,T_0p05NL_over_Lp2,N_L,100,0,0.0,0,0.0,17.706222585476183,0.9496109879319213,0.7664998474762277,0.9927211863427587,1.0000000000000004,5.03890120680786,0.46
gaussian,20,2,5,75.0,25.0,T_0p075N,N,100,2,2.0,2,0.0,13.626167694041444,0.7517378667333875,0.4998790075645323,0.7383786483213927,0.9907223814099974,24.82621332666124,0.05
gaussian,20,2,5,75.0,25.0,T_0p075NL_over_Lp2,N_L,100,1,1.0,1,0.0,15.619813957931681,0.8475879721526439,0.6535108171233459,0.8491222757597632,1.0,15.2412027847356,0.15
gaussian,20,2,5,75.0,25.0,T_0p10K,K,100,0,0.0,0,0.0,17.706222585476183,0.9496109879319213,0.7664998474762277,0.9927211863427587,1.0000000000000004,5.03890120680786,0.46
gaussian,20,2,5,75.0,25.0,T_0p10N,N,100,2,2.0,2,0.0,13.626167694041444,0.7517378667333875,0.4998790075645323,0.7383786483213927,0.9907223814099974,24.82621332666124,0.05
gaussian,20,2,5,75.0,25.0,T_0p10NL_over_Lp2,N_L,100,1,1.0,1,0.0,15.619813957931681,0.8475879721526439,0.6535108171233459,0.8491222757597632,1.0,15.2412027847356,0.15
gaussian,20,2,5,75.0,25.0,T_0p125NL_over_Lp2,N_L,100,1,1.0,1,0.0,15.619813957931681,0.8475879721526439,0.6535108171233459,0.8491222757597632,1.0,15.2412027847356,0.15
gaussian,20,2,5,75.0,25.0,T_0p15K,K,100,1,1.0,1,0.0,15.619813957931681,0.8475879721526439,0.6535108171233459,0.8491222757597632,1.0,15.2412027847356,0.15
gaussian,20,2,5,75.0,25.0,T_0p15NL_over_Lp2,N_L,100,2,2.0,2,0.0,13.626167694041444,0.7517378667333875,0.4998790075645323,0.7383786483213927,0.9907223814099974,24.82621332666124,0.05
gaussian,20,2,5,75.0,25.0,T_0p20K,K,100,1,1.0,1,0.0,15.619813957931681,0.8475879721526439,0.6535108171233459,0.8491222757597632,1.0,15.2412027847356,0.15
gaussian,20,2,5,75.0,25.0,best_tested_T,best_tested,100,0,0.0,3,0.0,18.264213636373807,0.9875267859723216,0.9250443458573351,1.0,1.0000000000000004,1.2473214027678428,0.67
gaussian,20,2,5,75.0,25.0,legacy_T100,legacy,100,5,5.0,5,0.0,9.851970036363157,0.5577095143188874,0.33759637712293256,0.5636931863131309,0.7863858502271754,44.22904856811127,0.0
gaussian,20,2,5,75.0,25.0,legacy_T25,legacy,100,5,5.0,5,0.0,9.851970036363157,0.5577095143188874,0.33759637712293256,0.5636931863131309,0.7863858502271754,44.22904856811127,0.0
gaussian,20,2,5,75.0,25.0,legacy_T50,legacy,100,5,5.0,5,0.0,9.851970036363157,0.5577095143188874,0.33759637712293256,0.5636931863131309,0.7863858502271754,44.22904856811127,0.0
gaussian,20,2,5,75.0,25.0,strong_weak,heuristic,100,8,8.0,8,1.0,6.8967995193536815,0.39682154140094944,0.22340399617639314,0.3868586972524689,0.6105655408799873,60.31784585990505,0.0
gaussian,20,2,10,50.0,50.0,T_0p025N,N,100,0,0.0,0,0.0,88.04164908761544,0.9035210777052204,0.541373305769282,0.9755428322138049,1.0000000000000009,9.64789222947796,0.37
gaussian,20,2,10,50.0,50.0,T_0p05K,K,100,0,0.0,0,0.0,88.04164908761544,0.9035210777052204,0.541373305769282,0.9755428322138049,1.0000000000000009,9.64789222947796,0.37
gaussian,20,2,10,50.0,50.0,T_0p05N,N,100,1,1.0,1,0.0,80.4125783870266,0.846407041279877,0.6455827313802716,0.8623647350578977,1.0,15.359295872012298,0.14
gaussian,20,2,10,50.0,50.0,T_0p05NL_over_Lp2,N_L,100,0,0.0,0,0.0,88.04164908761544,0.9035210777052204,0.541373305769282,0.9755428322138049,1.0000000000000009,9.64789222947796,0.37
gaussian,20,2,10,50.0,50.0,T_0p075N,N,100,2,2.0,2,0.0,70.09505104902212,0.7557702711876327,0.4956398146654234,0.7550277462108146,0.9999999999999994,24.42297288123674,0.07
gaussian,20,2,10,50.0,50.0,T_0p075NL_over_Lp2,N_L,100,1,1.0,1,0.0,80.4125783870266,0.846407041279877,0.6455827313802716,0.8623647350578977,1.0,15.359295872012298,0.14
gaussian,20,2,10,50.0,50.0,T_0p10K,K,100,1,1.0,1,0.0,80.4125783870266,0.846407041279877,0.6455827313802716,0.8623647350578977,1.0,15.359295872012298,0.14
gaussian,20,2,10,50.0,50.0,T_0p10N,N,100,2,2.0,2,0.0,70.09505104902212,0.7557702711876327,0.4956398146654234,0.7550277462108146,0.9999999999999994,24.42297288123674,0.07
gaussian,20,2,10,50.0,50.0,T_0p10NL_over_Lp2,N_L,100,1,1.0,1,0.0,80.4125783870266,0.846407041279877,0.6455827313802716,0.8623647350578977,1.0,15.359295872012298,0.14
gaussian,20,2,10,50.0,50.0,T_0p125NL_over_Lp2,N_L,100,1,1.0,1,0.0,80.4125783870266,0.846407041279877,0.6455827313802716,0.8623647350578977,1.0,15.359295872012298,0.14
gaussian,20,2,10,50.0,50.0,T_0p15K,K,100,2,2.0,2,0.0,70.09505104902212,0.7557702711876327,0.4956398146654234,0.7550277462108146,0.9999999999999994,24.42297288123674,0.07
gaussian,20,2,10,50.0,50.0,T_0p15NL_over_Lp2,N_L,100,2,2.0,2,0.0,70.09505104902212,0.7557702711876327,0.4956398146654234,0.7550277462108146,0.9999999999999994,24.42297288123674,0.07
gaussian,20,2,10,50.0,50.0,T_0p20K,K,100,2,2.0,2,0.0,70.09505104902212,0.7557702711876327,0.4956398146654234,0.7550277462108146,0.9999999999999994,24.42297288123674,0.07
gaussian,20,2,10,50.0,50.0,best_tested_T,best_tested,100,0,0.0,4,0.0,93.61191622437516,0.9888467577703871,0.9405217321516592,0.9999999999999996,1.0000000000000009,1.1153242229612956,0.62
gaussian,20,2,10,50.0,50.0,legacy_T100,legacy,100,10,10.0,10,0.0,14.968337182168357,0.1838311694999162,0.06943988727082384,0.1600515280671218,0.34357612794143694,81.61688305000837,0.0
gaussian,20,2,10,50.0,50.0,legacy_T25,legacy,100,10,10.0,10,0.0,14.968337182168357,0.1838311694999162,0.06943988727082384,0.1600515280671218,0.34357612794143694,81.61688305000837,0.0
gaussian,20,2,10,50.0,50.0,legacy_T50,legacy,100,10,10.0,10,0.0,14.968337182168357,0.1838311694999162,0.06943988727082384,0.1600515280671218,0.34357612794143694,81.61688305000837,0.0
gaussian,20,2,10,50.0,50.0,strong_weak,heuristic,100,5,5.0,5,0.0,44.5052660692295,0.5064984696592123,0.2562932393502216,0.49183005498761984,0.8174866238943768,49.35015303407877,0.0
gaussian,24,2,6,75.0,25.0,T_0p025N,N,100,1,1.0,1,0.0,26.68600928978003,0.8554636248382517,0.6678866750287245,0.8724505436199365,1.0,14.453637516174842,0.14
gaussian,24,2,6,75.0,25.0,T_0p05K,K,100,0,0.0,0,0.0,29.114170910284592,0.9236613809222424,0.7095920824585839,0.9566129445470171,1.0000000000000004,7.633861907775761,0.37
gaussian,24,2,6,75.0,25.0,T_0p05N,N,100,1,1.0,1,0.0,26.68600928978003,0.8554636248382517,0.6678866750287245,0.8724505436199365,1.0,14.453637516174842,0.14
gaussian,24,2,6,75.0,25.0,T_0p05NL_over_Lp2,N_L,100,1,1.0,1,0.0,26.68600928978003,0.8554636248382517,0.6678866750287245,0.8724505436199365,1.0,14.453637516174842,0.14
gaussian,24,2,6,75.0,25.0,T_0p075N,N,100,2,2.0,2,0.0,24.513399504022882,0.7927028368720278,0.5473754441467096,0.8155659107115715,0.9759139901070107,20.729716312797223,0.04
gaussian,24,2,6,75.0,25.0,T_0p075NL_over_Lp2,N_L,100,1,1.0,1,0.0,26.68600928978003,0.8554636248382517,0.6678866750287245,0.8724505436199365,1.0,14.453637516174842,0.14
gaussian,24,2,6,75.0,25.0,T_0p10K,K,100,1,1.0,1,0.0,26.68600928978003,0.8554636248382517,0.6678866750287245,0.8724505436199365,1.0,14.453637516174842,0.14
gaussian,24,2,6,75.0,25.0,T_0p10N,N,100,2,2.0,2,0.0,24.513399504022882,0.7927028368720278,0.5473754441467096,0.8155659107115715,0.9759139901070107,20.729716312797223,0.04
gaussian,24,2,6,75.0,25.0,T_0p10NL_over_Lp2,N_L,100,1,1.0,1,0.0,26.68600928978003,0.8554636248382517,0.6678866750287245,0.8724505436199365,1.0,14.453637516174842,0.14
gaussian,24,2,6,75.0,25.0,T_0p125NL_over_Lp2,N_L,100,2,2.0,2,0.0,24.513399504022882,0.7927028368720278,0.5473754441467096,0.8155659107115715,0.9759139901070107,20.729716312797223,0.04
gaussian,24,2,6,75.0,25.0,T_0p15K,K,100,1,1.0,1,0.0,26.68600928978003,0.8554636248382517,0.6678866750287245,0.8724505436199365,1.0,14.453637516174842,0.14
gaussian,24,2,6,75.0,25.0,T_0p15NL_over_Lp2,N_L,100,2,2.0,2,0.0,24.513399504022882,0.7927028368720278,0.5473754441467096,0.8155659107115715,0.9759139901070107,20.729716312797223,0.04
gaussian,24,2,6,75.0,25.0,T_0p20K,K,100,1,1.0,1,0.0,26.68600928978003,0.8554636248382517,0.6678866750287245,0.8724505436199365,1.0,14.453637516174842,0.14
gaussian,24,2,6,75.0,25.0,best_tested_T,best_tested,100,0,0.0,4,0.0,30.692489109206978,0.9793051282281574,0.912064436871476,0.9999999999999996,1.0000000000000004,2.0694871771842607,0.56
gaussian,24,2,6,75.0,25.0,legacy_T100,legacy,100,6,6.0,6,0.0,15.986523023538917,0.5340602155355224,0.32667826625565866,0.5341300899284624,0.7602646751284814,46.593978446447764,0.0
gaussian,24,2,6,75.0,25.0,legacy_T25,legacy,100,6,6.0,6,0.0,15.986523023538917,0.5340602155355224,0.32667826625565866,0.5341300899284624,0.7602646751284814,46.593978446447764,0.0
gaussian,24,2,6,75.0,25.0,legacy_T50,legacy,100,6,6.0,6,0.0,15.986523023538917,0.5340602155355224,0.32667826625565866,0.5341300899284624,0.7602646751284814,46.593978446447764,0.0
gaussian,24,2,6,75.0,25.0,strong_weak,heuristic,100,9,9.0,9,1.0,11.393243663628882,0.38752052752023397,0.20133089437609247,0.35890822492814495,0.6015083182587624,61.2479472479766,0.0
gaussian,24,2,12,50.0,50.0,T_0p025N,N,100,1,1.0,1,0.0,153.42250002357648,0.8622810261050172,0.6790876386159893,0.8724487104227985,1.0,13.771897389498276,0.21
gaussian,24,2,12,50.0,50.0,T_0p05K,K,100,1,1.0,1,0.0,153.42250002357648,0.8622810261050172,0.6790876386159893,0.8724487104227985,1.0,13.771897389498276,0.21
gaussian,24,2,12,50.0,50.0,T_0p05N,N,100,1,1.0,1,0.0,153.42250002357648,0.8622810261050172,0.6790876386159893,0.8724487104227985,1.0,13.771897389498276,0.21
gaussian,24,2,12,50.0,50.0,T_0p05NL_over_Lp2,N_L,100,1,1.0,1,0.0,153.42250002357648,0.8622810261050172,0.6790876386159893,0.8724487104227985,1.0,13.771897389498276,0.21
gaussian,24,2,12,50.0,50.0,T_0p075N,N,100,2,2.0,2,0.0,139.94701474978055,0.8009770951616157,0.5577017682560517,0.8095154329790357,0.9999999999999992,19.902290483838428,0.06
gaussian,24,2,12,50.0,50.0,T_0p075NL_over_Lp2,N_L,100,1,1.0,1,0.0,153.42250002357648,0.8622810261050172,0.6790876386159893,0.8724487104227985,1.0,13.771897389498276,0.21
gaussian,24,2,12,50.0,50.0,T_0p10K,K,100,1,1.0,1,0.0,153.42250002357648,0.8622810261050172,0.6790876386159893,0.8724487104227985,1.0,13.771897389498276,0.21
gaussian,24,2,12,50.0,50.0,T_0p10N,N,100,2,2.0,2,0.0,139.94701474978055,0.8009770951616157,0.5577017682560517,0.8095154329790357,0.9999999999999992,19.902290483838428,0.06
gaussian,24,2,12,50.0,50.0,T_0p10NL_over_Lp2,N_L,100,1,1.0,1,0.0,153.42250002357648,0.8622810261050172,0.6790876386159893,0.8724487104227985,1.0,13.771897389498276,0.21
gaussian,24,2,12,50.0,50.0,T_0p125NL_over_Lp2,N_L,100,2,2.0,2,0.0,139.94701474978055,0.8009770951616157,0.5577017682560517,0.8095154329790357,0.9999999999999992,19.902290483838428,0.06
gaussian,24,2,12,50.0,50.0,T_0p15K,K,100,2,2.0,2,0.0,139.94701474978055,0.8009770951616157,0.5577017682560517,0.8095154329790357,0.9999999999999992,19.902290483838428,0.06
gaussian,24,2,12,50.0,50.0,T_0p15NL_over_Lp2,N_L,100,2,2.0,2,0.0,139.94701474978055,0.8009770951616157,0.5577017682560517,0.8095154329790357,0.9999999999999992,19.902290483838428,0.06
gaussian,24,2,12,50.0,50.0,T_0p20K,K,100,2,2.0,2,0.0,139.94701474978055,0.8009770951616157,0.5577017682560517,0.8095154329790357,0.9999999999999992,19.902290483838428,0.06
gaussian,24,2,12,50.0,50.0,best_tested_T,best_tested,100,0,1.0,4,0.0,175.05253423066537,0.9878435058572955,0.9471977424808746,0.9999999999999992,1.0000000000000009,1.2156494142704526,0.55
gaussian,24,2,12,50.0,50.0,legacy_T100,legacy,100,12,12.0,12,0.0,25.801490580928384,0.1589737858937474,0.0787044446359393,0.15097323519173214,0.2862662982595593,84.10262141062525,0.0
gaussian,24,2,12,50.0,50.0,legacy_T25,legacy,100,12,12.0,12,0.0,25.801490580928384,0.1589737858937474,0.0787044446359393,0.15097323519173214,0.2862662982595593,84.10262141062525,0.0
gaussian,24,2,12,50.0,50.0,legacy_T50,legacy,100,12,12.0,12,0.0,25.801490580928384,0.1589737858937474,0.0787044446359393,0.15097323519173214,0.2862662982595593,84.10262141062525,0.0
gaussian,24,2,12,50.0,50.0,strong_weak,heuristic,100,6,6.0,6,0.0,81.77582111748764,0.4908943468805756,0.28494265273522834,0.45725345964895725,0.7517684398411854,50.910565311942435,0.0
